"from","to","combined_score"
"9606.ENSP00000305651","9606.ENSP00000361405",651
"9606.ENSP00000305651","9606.ENSP00000361405",651
"9606.ENSP00000332049","9606.ENSP00000361405",508
"9606.ENSP00000332049","9606.ENSP00000361405",508
"9606.ENSP00000344352","9606.ENSP00000361405",460
"9606.ENSP00000344352","9606.ENSP00000361405",460
"9606.ENSP00000345672","9606.ENSP00000361405",823
"9606.ENSP00000345672","9606.ENSP00000361405",823
"9606.ENSP00000346839","9606.ENSP00000361405",608
"9606.ENSP00000346839","9606.ENSP00000361405",608
"9606.ENSP00000354394","9606.ENSP00000361405",537
"9606.ENSP00000354394","9606.ENSP00000361405",537
"9606.ENSP00000354487","9606.ENSP00000361405",658
"9606.ENSP00000354487","9606.ENSP00000361405",658
"9606.ENSP00000354901","9606.ENSP00000361405",565
"9606.ENSP00000354901","9606.ENSP00000361405",565
"9606.ENSP00000356505","9606.ENSP00000361405",793
"9606.ENSP00000356505","9606.ENSP00000361405",793
"9606.ENSP00000357643","9606.ENSP00000361405",516
"9606.ENSP00000357643","9606.ENSP00000361405",516
"9606.ENSP00000357722","9606.ENSP00000361405",471
"9606.ENSP00000357722","9606.ENSP00000361405",471
"9606.ENSP00000360266","9606.ENSP00000361405",849
"9606.ENSP00000360266","9606.ENSP00000361405",849
"9606.ENSP00000361021","9606.ENSP00000361405",620
"9606.ENSP00000361021","9606.ENSP00000361405",620
"9606.ENSP00000349687","9606.ENSP00000362298",551
"9606.ENSP00000349687","9606.ENSP00000362298",551
"9606.ENSP00000360296","9606.ENSP00000362298",963
"9606.ENSP00000360296","9606.ENSP00000362298",963
"9606.ENSP00000285238","9606.ENSP00000362638",517
"9606.ENSP00000285238","9606.ENSP00000362638",517
"9606.ENSP00000216338","9606.ENSP00000362795",449
"9606.ENSP00000216338","9606.ENSP00000362795",449
"9606.ENSP00000216341","9606.ENSP00000362795",748
"9606.ENSP00000216341","9606.ENSP00000362795",748
"9606.ENSP00000226279","9606.ENSP00000362795",626
"9606.ENSP00000226279","9606.ENSP00000362795",626
"9606.ENSP00000228463","9606.ENSP00000362795",500
"9606.ENSP00000228463","9606.ENSP00000362795",500
"9606.ENSP00000266557","9606.ENSP00000362795",754
"9606.ENSP00000266557","9606.ENSP00000362795",754
"9606.ENSP00000268638","9606.ENSP00000362795",432
"9606.ENSP00000268638","9606.ENSP00000362795",432
"9606.ENSP00000274306","9606.ENSP00000362795",636
"9606.ENSP00000274306","9606.ENSP00000362795",636
"9606.ENSP00000284240","9606.ENSP00000362795",411
"9606.ENSP00000284240","9606.ENSP00000362795",411
"9606.ENSP00000286639","9606.ENSP00000362795",475
"9606.ENSP00000286639","9606.ENSP00000362795",475
"9606.ENSP00000286758","9606.ENSP00000362795",987
"9606.ENSP00000286758","9606.ENSP00000362795",987
"9606.ENSP00000300692","9606.ENSP00000362795",432
"9606.ENSP00000300692","9606.ENSP00000362795",432
"9606.ENSP00000305651","9606.ENSP00000362795",999
"9606.ENSP00000305651","9606.ENSP00000362795",999
"9606.ENSP00000332049","9606.ENSP00000362795",628
"9606.ENSP00000332049","9606.ENSP00000362795",628
"9606.ENSP00000346839","9606.ENSP00000362795",493
"9606.ENSP00000346839","9606.ENSP00000362795",493
"9606.ENSP00000354394","9606.ENSP00000362795",581
"9606.ENSP00000354394","9606.ENSP00000362795",581
"9606.ENSP00000354901","9606.ENSP00000362795",999
"9606.ENSP00000354901","9606.ENSP00000362795",999
"9606.ENSP00000358490","9606.ENSP00000362795",707
"9606.ENSP00000358490","9606.ENSP00000362795",707
"9606.ENSP00000361405","9606.ENSP00000362795",434
"9606.ENSP00000361405","9606.ENSP00000362795",434
"9606.ENSP00000220003","9606.ENSP00000363117",926
"9606.ENSP00000220003","9606.ENSP00000363117",926
"9606.ENSP00000224337","9606.ENSP00000363117",939
"9606.ENSP00000224337","9606.ENSP00000363117",939
"9606.ENSP00000226279","9606.ENSP00000363117",509
"9606.ENSP00000226279","9606.ENSP00000363117",509
"9606.ENSP00000228463","9606.ENSP00000363117",481
"9606.ENSP00000228463","9606.ENSP00000363117",481
"9606.ENSP00000246657","9606.ENSP00000363117",418
"9606.ENSP00000246657","9606.ENSP00000363117",418
"9606.ENSP00000255945","9606.ENSP00000363117",522
"9606.ENSP00000255945","9606.ENSP00000363117",522
"9606.ENSP00000256935","9606.ENSP00000363117",940
"9606.ENSP00000256935","9606.ENSP00000363117",940
"9606.ENSP00000262629","9606.ENSP00000363117",823
"9606.ENSP00000262629","9606.ENSP00000363117",823
"9606.ENSP00000268638","9606.ENSP00000363117",554
"9606.ENSP00000268638","9606.ENSP00000363117",554
"9606.ENSP00000271324","9606.ENSP00000363117",536
"9606.ENSP00000271324","9606.ENSP00000363117",536
"9606.ENSP00000289473","9606.ENSP00000363117",535
"9606.ENSP00000289473","9606.ENSP00000363117",535
"9606.ENSP00000294507","9606.ENSP00000363117",576
"9606.ENSP00000294507","9606.ENSP00000363117",576
"9606.ENSP00000304236","9606.ENSP00000363117",567
"9606.ENSP00000304236","9606.ENSP00000363117",567
"9606.ENSP00000322276","9606.ENSP00000363117",523
"9606.ENSP00000322276","9606.ENSP00000363117",523
"9606.ENSP00000332049","9606.ENSP00000363117",419
"9606.ENSP00000332049","9606.ENSP00000363117",419
"9606.ENSP00000333779","9606.ENSP00000363117",485
"9606.ENSP00000333779","9606.ENSP00000363117",485
"9606.ENSP00000356505","9606.ENSP00000363117",690
"9606.ENSP00000356505","9606.ENSP00000363117",690
"9606.ENSP00000357722","9606.ENSP00000363117",548
"9606.ENSP00000357722","9606.ENSP00000363117",548
"9606.ENSP00000262629","9606.ENSP00000363512",583
"9606.ENSP00000262629","9606.ENSP00000363512",583
"9606.ENSP00000304236","9606.ENSP00000363512",475
"9606.ENSP00000304236","9606.ENSP00000363512",475
"9606.ENSP00000332049","9606.ENSP00000363512",420
"9606.ENSP00000332049","9606.ENSP00000363512",420
"9606.ENSP00000356505","9606.ENSP00000363512",440
"9606.ENSP00000356505","9606.ENSP00000363512",440
"9606.ENSP00000361405","9606.ENSP00000363512",526
"9606.ENSP00000361405","9606.ENSP00000363512",526
"9606.ENSP00000363117","9606.ENSP00000363512",579
"9606.ENSP00000363117","9606.ENSP00000363512",579
"9606.ENSP00000228945","9606.ENSP00000363773",433
"9606.ENSP00000228945","9606.ENSP00000363773",433
"9606.ENSP00000255945","9606.ENSP00000363773",568
"9606.ENSP00000255945","9606.ENSP00000363773",568
"9606.ENSP00000256412","9606.ENSP00000363773",443
"9606.ENSP00000256412","9606.ENSP00000363773",443
"9606.ENSP00000261267","9606.ENSP00000363773",414
"9606.ENSP00000261267","9606.ENSP00000363773",414
"9606.ENSP00000262629","9606.ENSP00000363773",944
"9606.ENSP00000262629","9606.ENSP00000363773",944
"9606.ENSP00000268638","9606.ENSP00000363773",538
"9606.ENSP00000268638","9606.ENSP00000363773",538
"9606.ENSP00000271324","9606.ENSP00000363773",404
"9606.ENSP00000271324","9606.ENSP00000363773",404
"9606.ENSP00000274306","9606.ENSP00000363773",411
"9606.ENSP00000274306","9606.ENSP00000363773",411
"9606.ENSP00000289707","9606.ENSP00000363773",637
"9606.ENSP00000289707","9606.ENSP00000363773",637
"9606.ENSP00000294507","9606.ENSP00000363773",665
"9606.ENSP00000294507","9606.ENSP00000363773",665
"9606.ENSP00000304236","9606.ENSP00000363773",779
"9606.ENSP00000304236","9606.ENSP00000363773",779
"9606.ENSP00000304408","9606.ENSP00000363773",404
"9606.ENSP00000304408","9606.ENSP00000363773",404
"9606.ENSP00000332049","9606.ENSP00000363773",478
"9606.ENSP00000332049","9606.ENSP00000363773",478
"9606.ENSP00000346839","9606.ENSP00000363773",558
"9606.ENSP00000346839","9606.ENSP00000363773",558
"9606.ENSP00000354901","9606.ENSP00000363773",624
"9606.ENSP00000354901","9606.ENSP00000363773",624
"9606.ENSP00000262629","9606.ENSP00000363976",437
"9606.ENSP00000262629","9606.ENSP00000363976",437
"9606.ENSP00000268638","9606.ENSP00000363976",424
"9606.ENSP00000268638","9606.ENSP00000363976",424
"9606.ENSP00000290524","9606.ENSP00000363976",463
"9606.ENSP00000290524","9606.ENSP00000363976",463
"9606.ENSP00000332049","9606.ENSP00000363976",519
"9606.ENSP00000332049","9606.ENSP00000363976",519
"9606.ENSP00000216797","9606.ENSP00000363993",933
"9606.ENSP00000216797","9606.ENSP00000363993",933
"9606.ENSP00000216802","9606.ENSP00000363993",996
"9606.ENSP00000216802","9606.ENSP00000363993",996
"9606.ENSP00000255688","9606.ENSP00000363993",405
"9606.ENSP00000255688","9606.ENSP00000363993",405
"9606.ENSP00000305651","9606.ENSP00000363993",490
"9606.ENSP00000305651","9606.ENSP00000363993",490
"9606.ENSP00000354394","9606.ENSP00000363993",752
"9606.ENSP00000354394","9606.ENSP00000363993",752
"9606.ENSP00000354901","9606.ENSP00000363993",422
"9606.ENSP00000354901","9606.ENSP00000363993",422
"9606.ENSP00000359504","9606.ENSP00000363993",521
"9606.ENSP00000359504","9606.ENSP00000363993",521
"9606.ENSP00000361021","9606.ENSP00000363993",915
"9606.ENSP00000361021","9606.ENSP00000363993",915
"9606.ENSP00000363976","9606.ENSP00000363993",604
"9606.ENSP00000363976","9606.ENSP00000363993",604
"9606.ENSP00000274793","9606.ENSP00000364246",824
"9606.ENSP00000274793","9606.ENSP00000364246",824
"9606.ENSP00000363512","9606.ENSP00000364246",763
"9606.ENSP00000363512","9606.ENSP00000364246",763
"9606.ENSP00000216341","9606.ENSP00000364907",435
"9606.ENSP00000216341","9606.ENSP00000364907",435
"9606.ENSP00000216797","9606.ENSP00000364907",955
"9606.ENSP00000216797","9606.ENSP00000364907",955
"9606.ENSP00000224337","9606.ENSP00000364907",999
"9606.ENSP00000224337","9606.ENSP00000364907",999
"9606.ENSP00000226279","9606.ENSP00000364907",447
"9606.ENSP00000226279","9606.ENSP00000364907",447
"9606.ENSP00000228463","9606.ENSP00000364907",770
"9606.ENSP00000228463","9606.ENSP00000364907",770
"9606.ENSP00000247470","9606.ENSP00000364907",700
"9606.ENSP00000247470","9606.ENSP00000364907",700
"9606.ENSP00000251496","9606.ENSP00000364907",519
"9606.ENSP00000251496","9606.ENSP00000364907",519
"9606.ENSP00000254801","9606.ENSP00000364907",438
"9606.ENSP00000254801","9606.ENSP00000364907",438
"9606.ENSP00000256935","9606.ENSP00000364907",421
